UNITID,EFTOTLT,EFBKAAT,EFHISPT,EFWHITT,EFNRALT,RET_PCF,RET_PCP,STUFACR
143491,64,2,61,1,0,71,77,15
143552,33,16,6,6,0,100,100,6
143613,1603,130,198,1171,0,63,41,15
144005,2238,1474,200,146,149,57,31,9
144050,18566,1008,2009,5372,5956,99,NA,5
144157,3274,2105,924,78,17,50,25,20
144166,9303,3271,4820,531,104,56,43,26
144175,3137,2017,881,75,15,44,40,26
144184,6839,1303,3395,1013,90,59,43,24
144193,6296,584,5078,480,15,63,39,31
144209,6121,1959,2626,713,147,59,44,20
144218,7798,471,5074,1455,81,72,51,28
144281,5570,1042,1539,2177,282,66,23,15
144351,4770,785,877,2397,279,61,38,13
144564,2297,438,180,1441,1,65,49,16
144573,173,78,19,56,0,80,73,18
144740,21210,1879,4321,8695,2554,86,75,17
144795,445,50,200,171,2,85,75,20
144865,26224,1875,7689,11182,653,66,52,22
144883,468,195,147,7,109,37,NA,20
144892,8505,968,742,5151,663,72,67,14
144944,10251,389,5264,3162,137,77,57,21
144962,3997,222,1123,1774,355,80,NA,15
144971,527,99,70,284,6,50,NA,14
145239,200,27,68,96,0,69,NA,9
145309,41,2,1,38,0,83,NA,10
145336,4397,1564,721,1161,627,56,38,11
145354,40,3,0,35,0,50,NA,2
145372,1104,143,83,681,122,71,100,13
145406,490,44,147,189,3,83,71,13
145424,55,8,14,24,0,67,80,16
145433,136,16,53,56,0,80,88,19
145497,182,1,4,163,5,86,50,5
145521,1360,133,95,991,49,70,49,13
145600,33906,2989,9702,9078,4189,80,48,17
145619,2917,293,505,1034,98,66,0,15
145637,59238,2848,6779,20961,13350,95,44,20
145646,1582,132,185,1011,82,80,NA,12
145682,7906,1004,502,5381,255,70,53,17
145691,942,81,91,671,36,71,NA,12
145707,3726,107,109,3288,0,66,49,15
145725,8834,270,942,1665,4622,86,33,14
145813,21546,2775,2895,13650,613,81,50,19
145831,2720,64,483,1949,8,71,62,15
146205,3224,333,154,2252,12,66,45,20
146278,1856,84,43,1618,4,64,55,14
146296,14414,1445,4712,6889,9,67,40,20
146339,960,114,206,362,209,59,0,10
146348,2564,330,720,1305,36,57,50,15
146366,3669,160,96,3119,0,64,58,21
146418,2969,374,846,1496,12,74,43,18
146427,1136,70,148,483,304,83,NA,11
146454,52,0,7,45,0,91,NA,13
146472,12530,846,6103,3691,321,72,59,16
146481,1837,49,334,858,358,90,NA,13
146506,3960,164,208,3333,0,72,44,13
146603,4606,422,208,3573,0,70,50,18
146612,7011,445,1437,3035,1397,79,40,13
146685,5677,586,297,4246,0,72,54,17
146700,1539,528,811,123,0,62,NA,32
146719,17384,1409,3470,8208,545,82,60,13
146807,60,6,24,29,0,100,100,17
146816,310,186,43,73,0,26,0,26
147004,9399,184,2692,5585,5,71,47,25
147013,2392,204,99,1235,192,67,100,16
147244,1586,253,55,1025,70,75,0,10
147341,713,70,76,498,4,74,NA,9
147369,2202,165,141,934,208,84,57,14
147378,11296,1085,3349,4835,108,75,56,21
147396,59,0,11,45,0,89,NA,8
147411,3562,91,2910,174,0,66,43,18
147536,8915,1917,3108,2368,536,50,26,17
147660,3003,211,546,1762,103,77,NA,12
147679,2557,282,734,829,279,62,NA,12
147703,15414,2741,3407,6831,972,70,30,15
147767,23856,1543,2521,7840,5238,98,NA,6
147776,5734,614,2788,1160,208,52,46,9
147800,8329,627,1714,3109,466,69,53,14
147819,65,4,2,58,0,100,NA,13
147828,3339,274,405,2027,56,71,0,15
147916,6014,843,698,3474,158,70,55,14
148007,2953,1455,763,377,43,51,49,12
148016,339,36,17,120,139,83,NA,6
148098,53,6,20,26,0,86,NA,5
148131,1210,137,108,788,86,70,NA,12
148256,2015,101,43,1662,0,64,44,19
148292,2388,630,133,1435,2,60,40,15
148380,5978,529,1686,3050,26,70,52,19
148405,1241,198,256,562,94,65,NA,10
148487,4281,788,1227,1102,668,62,20,11
148496,3803,253,2063,1084,20,78,67,12
148584,3074,288,722,1801,44,79,NA,15
148627,3485,413,1712,1081,0,76,0,16
148654,4628,601,403,2231,957,75,40,13
148672,1467,36,248,1082,4,74,56,14
148821,1156,202,49,839,0,67,36,15
148876,810,54,671,10,30,52,53,12
148937,1446,36,44,1264,4,66,35,17
148991,1247,84,50,1079,1,66,83,14
149028,263,18,43,179,0,100,NA,6
149204,59,4,12,43,0,82,NA,6
149222,11790,1856,1058,7255,874,67,28,11
149231,11893,1655,705,6971,948,76,55,15
149310,115,4,1,0,110,64,NA,10
149329,91,0,0,91,0,89,NA,15
149365,3818,2068,872,583,0,63,41,17
149505,854,117,189,426,85,81,NA,10
149514,869,64,62,389,202,13,17,3
149532,9842,1124,4925,2665,112,68,44,21
149550,164,37,6,105,0,74,75,10
149639,323,12,47,225,15,88,NA,5
149727,8305,645,3875,3144,0,70,56,21
149772,6332,966,661,3615,652,61,18,12
149781,2874,101,233,1896,194,93,NA,10
149842,13988,574,4696,5750,176,77,58,21
150066,1228,129,74,866,37,60,33,10
150136,21089,2289,1876,14574,401,78,52,14
150145,1167,72,130,757,127,72,25,12
150163,5746,327,399,4364,83,87,NA,11
150172,658,181,220,217,12,42,0,11
150251,182,19,37,102,0,38,100,15
150303,319,139,76,86,0,72,76,21
150400,1917,114,158,1080,433,89,NA,10
150428,25,7,4,14,0,100,100,7
150455,753,55,49,429,130,77,NA,7
150534,2114,90,127,1565,119,83,NA,10
150604,985,57,50,762,43,73,NA,12
150668,847,54,226,389,115,80,0,9
150677,2304,91,165,1792,100,77,NA,23
150756,1243,64,62,959,40,82,NA,11
150765,88,1,3,78,0,81,NA,11
150774,661,45,176,333,31,70,64,13
150853,125,32,18,58,0,74,NA,10
150941,1776,78,140,1337,55,84,85,11
150987,110710,13133,2400,74976,0,62,48,28
151102,7206,449,726,4863,451,67,36,13
151111,22534,2509,2829,12683,1389,72,41,13
151263,5000,657,542,2823,432,71,33,12
151290,2770,333,153,917,704,59,NA,16
151306,9488,402,436,6319,128,75,74,15
151324,7895,1229,526,5247,272,66,60,16
151333,2921,151,328,2213,29,69,70,15
151342,4631,385,967,2783,95,65,47,15
151351,48424,2104,3946,29818,4984,91,63,18
151360,3041,631,848,1301,14,71,62,15
151379,3736,222,227,2956,18,64,55,13
151388,3203,207,241,2360,49,62,17,15
151467,123,5,8,85,0,74,NA,14
151564,44,0,3,40,0,100,100,13
151607,126,25,26,66,0,86,75,18
151661,1052,354,174,430,0,62,NA,26
151777,1276,83,83,624,6,66,NA,12
151786,3486,505,416,1986,74,76,100,13
151801,2204,124,105,1787,32,83,33,12
151810,198,172,1,8,5,43,17,14
152044,80,34,12,24,0,64,86,20
152080,13042,536,1741,7350,1810,99,NA,8
152099,640,91,29,320,94,78,100,13
152150,55,2,2,48,0,64,100,10
152275,104,36,7,46,0,71,33,20
152309,72,14,5,46,1,82,NA,14
152318,2334,60,117,1596,195,92,NA,12
152336,1763,192,212,1159,50,71,14,11
152381,1159,116,44,934,1,62,75,9
152390,1601,33,254,1158,15,88,NA,9
152497,145,10,13,111,0,93,NA,8
152530,2548,80,105,2039,124,89,NA,14
152567,4646,210,330,3689,50,80,67,16
152600,2579,161,322,1626,218,75,0,10
152628,27,0,0,27,0,86,77,10
152637,19795,2168,2831,12907,202,50,0,27
152673,866,38,117,611,51,93,NA,9
152992,947,56,108,553,82,64,NA,10
153001,1890,46,193,1518,11,76,NA,13
153074,165,14,6,136,0,86,NA,12
153083,129,5,2,110,0,92,NA,10
153108,1084,21,48,952,2,80,NA,11
153126,962,108,95,508,83,67,NA,9
153144,1195,119,162,748,65,73,NA,11
153162,1094,92,125,749,36,80,NA,14
153214,23697,1708,2110,16125,80,63,47,21
153241,64,1,2,5,49,33,NA,5
153250,1952,11,41,1561,186,85,100,14
153269,4345,274,347,3155,141,84,NA,11
153278,1757,152,60,1199,48,77,80,10
153296,685,85,43,479,33,64,0,16
153302,234,5,11,163,15,83,NA,8
153311,7426,636,915,5150,1,59,49,20
153320,611,9,22,520,16,77,0,14
153366,1102,184,129,573,90,55,NA,12
153375,1856,163,214,1057,55,70,50,12
153384,1788,85,152,858,366,93,NA,9
153445,5120,402,321,3875,68,63,37,13
153463,25,1,1,20,0,58,NA,13
153472,3184,164,286,2397,122,59,45,16
153524,4949,459,667,2930,46,52,39,19
153533,1945,51,123,1549,76,61,38,13
153597,74,3,3,66,0,44,NA,11
153603,30380,721,1994,21122,2871,88,82,18
153630,5540,413,526,3379,175,57,42,22
153658,30779,890,2529,21926,1452,90,64,16
153737,12763,1383,872,8505,216,71,45,20
153746,54,7,4,39,0,95,NA,18
153764,141,20,23,82,0,88,NA,28
153773,56,6,8,42,0,91,NA,7
153782,22,4,5,11,0,93,NA,11
153825,1189,48,92,899,60,82,NA,12
153834,1384,61,88,980,205,77,NA,9
153861,2592,144,167,668,902,61,22,13
153922,1857,60,476,1065,76,69,26,20
153977,869,106,118,559,0,69,63,7
154004,2056,60,151,1426,104,74,NA,12
154013,1417,76,107,758,157,73,NA,14
154022,28004,8093,5791,10435,96,35,NA,13
154059,2662,90,228,2187,59,67,42,23
154095,9278,309,534,7691,198,82,29,18
154101,1705,20,85,1426,50,73,NA,15
154110,4808,134,207,4069,0,62,51,15
154129,1907,75,242,1456,0,73,51,16
154208,176,3,13,132,0,100,100,15
154235,2498,177,253,1717,67,76,0,11
154332,127,32,20,65,0,84,NA,21
154350,1251,53,159,904,33,81,NA,12
154378,3028,182,197,2157,86,70,52,14
154396,1566,38,113,1313,29,68,34,14
154448,135,8,16,99,0,94,NA,10
154457,67,3,16,36,0,74,NA,11
154466,66,5,10,47,0,83,NA,11
154493,3941,476,351,1675,94,68,0,25
154518,2225,360,80,1270,6,44,NA,22
154527,1483,74,63,1194,78,76,NA,13
154545,91,43,9,30,0,64,NA,23
154572,5482,339,1236,3077,290,64,52,14
154590,1425,241,132,814,102,58,50,15
154642,1855,88,184,1345,117,55,28,18
154688,2017,160,189,1392,46,66,100,13
154697,5092,659,619,3151,6,52,20,18
154712,2535,65,331,1897,23,83,100,16
154721,615,113,149,306,12,43,NA,12
154749,509,104,92,242,29,62,NA,11
154800,6841,563,1082,4073,216,63,38,19
154855,469,61,90,254,12,45,100,15
154907,1715,105,174,1159,74,71,27,12
154925,1466,246,125,709,47,55,28,20
154934,1409,61,51,1118,77,66,38,18
154952,2235,105,278,1484,103,63,43,16
154998,1655,120,850,534,75,55,40,17
155007,395,178,137,47,0,58,70,11
155025,4557,172,481,2924,174,77,67,16
155052,1794,37,484,1169,9,74,76,14
155061,12878,447,883,7247,16,77,45,15
155070,219,56,34,87,5,52,NA,8
155089,1961,166,341,1083,88,65,0,12
155098,1376,86,98,1086,10,61,52,15
155104,2079,131,983,675,110,67,40,15
155159,83,1,14,62,0,80,NA,15
155177,373,33,77,164,64,78,0,12
155186,2190,257,93,1513,0,40,26,13
155195,5119,224,653,3075,62,68,39,15
155201,764,166,61,370,20,44,36,16
155210,18743,1091,2592,11509,527,72,53,20
155292,5014,916,1366,1850,102,55,36,14
155308,145,39,27,41,7,45,0,10
155317,29792,1304,2921,19602,1921,86,65,18
155335,2939,105,439,1963,104,69,NA,16
155353,97,51,21,20,0,70,NA,13
155399,20295,635,1862,15337,982,86,44,19
155414,1021,116,177,582,57,60,NA,16
155423,1341,85,203,845,16,79,73,17
155450,1426,48,127,1069,12,63,38,14
155487,878,54,106,636,3,76,76,16
155496,160,18,11,123,0,77,NA,10
155511,878,118,127,461,52,65,NA,16
155520,1538,184,135,977,63,70,NA,11
155566,1813,71,117,1368,85,56,51,11
155593,987,10,34,897,0,82,82,10
155618,752,35,132,534,19,84,0,12
155627,999,150,182,487,57,58,50,12
155681,5755,172,420,4371,272,77,75,14
155715,1322,128,59,848,60,63,50,22
155812,1462,175,282,775,32,65,100,11
155830,1016,18,160,742,1,73,58,8
155858,2092,46,1294,463,83,66,50,15
155900,1041,181,163,446,24,56,22,10
155937,694,53,106,385,62,50,0,8
155973,621,52,88,378,51,53,NA,15
156082,6033,475,916,3662,293,68,30,15
156107,6106,626,1468,3193,77,67,37,16
156125,16689,989,2435,8190,2855,69,37,19
156134,778,151,143,378,0,65,NA,22
156189,589,20,11,540,3,57,0,15
156213,2100,89,141,1609,108,83,50,13
156231,2552,51,53,2308,0,65,56,18
156286,2886,305,241,1993,73,75,0,12
156295,1527,297,266,642,141,79,NA,9
156310,219,28,13,142,0,83,67,10
156338,5825,505,520,4168,1,73,53,25
156356,690,76,36,383,43,67,0,13
156365,10836,701,489,5908,3050,64,22,19
156392,12965,1608,1404,8308,6,67,48,20
156408,1404,90,103,1013,57,88,100,10
156417,183,5,0,170,0,88,0,12
156426,189,27,16,141,0,65,45,16
156471,5585,749,366,2781,0,80,32,12
156541,22120,1394,712,12454,4616,74,32,23
156620,15673,1051,852,12461,149,77,30,17
156648,6420,449,426,5003,1,76,46,26
156745,1345,115,77,1015,57,69,NA,13
156754,44,3,0,37,0,71,NA,10
156790,3134,54,34,2942,0,67,57,20
156842,233,41,18,167,0,89,50,13
156851,1944,170,136,1460,0,68,57,20
156860,2211,485,259,1255,0,66,52,19
156921,13429,2621,1796,6738,5,60,53,25
156967,154,13,6,126,0,90,NA,20
157030,94,2,2,84,5,70,NA,9
157058,2020,1096,32,121,100,64,7,10
157076,887,134,27,516,49,53,NA,15
157085,34709,2387,2236,25632,1225,87,39,18
157100,550,78,38,321,14,86,20,12
157216,4193,255,2,1507,2027,63,40,16
157289,23065,3522,1865,13830,885,81,53,14
157304,3569,220,125,2926,0,66,59,17
157331,4434,171,195,3819,0,70,51,22
157377,2003,174,98,1057,76,68,67,15
157386,8791,275,324,7009,135,65,25,16
157401,10020,574,342,7468,853,76,17,17
157438,5320,476,374,4037,1,70,65,20
157447,15347,1504,671,11428,446,76,49,19
157483,5274,415,315,3874,0,71,53,18
157535,2547,124,39,2063,80,69,NA,14
157553,2618,19,33,2408,0,61,41,14
157614,100,37,4,42,0,71,38,15
157650,171,31,4,113,0,69,70,25
157669,119,85,4,19,0,53,NA,23
157678,124,4,4,106,0,74,NA,20
157711,6155,78,279,5520,3,66,53,19
157739,3371,56,39,3076,0,68,37,23
157748,4298,121,37,3297,649,79,77,16
157757,1553,292,84,906,13,64,0,9
157809,2350,154,126,1725,178,67,NA,14
157818,1006,51,51,809,5,87,100,10
157863,1324,143,33,503,497,64,0,14
157951,16291,1395,1015,12231,150,78,41,19
158088,1345,498,45,691,0,73,33,22
158246,256,210,6,32,0,84,NA,18
158431,5561,2338,334,2468,41,49,25,25
158477,712,187,81,373,11,70,NA,8
158538,48,11,0,37,0,86,NA,20
158662,12712,6518,1731,3282,279,50,28,20
158778,78,49,4,18,0,41,NA,20
158787,89,0,5,83,0,92,NA,11
158802,1080,948,12,7,32,78,0,14
158884,2819,1263,275,1013,23,52,36,35
159009,5150,4546,87,39,369,66,60,25
159027,84,51,2,29,0,61,NA,11
159197,555,267,20,243,0,72,NA,16
159328,81,3,11,66,0,58,NA,20
159382,6815,1446,64,3677,68,70,68,33
159391,41705,7988,4115,23927,1744,85,30,21
159407,3670,997,57,2312,16,48,45,30
159416,10749,2773,9,6105,427,83,33,30
159513,175,85,12,72,0,84,NA,20
159522,144,52,3,80,0,100,NA,20
159531,16,1,0,13,0,86,NA,8
159568,936,249,28,555,55,52,NA,10
159601,37,22,3,12,0,86,NA,5
159647,11873,1383,480,8564,551,82,44,21
159656,4250,870,752,2020,187,80,100,12
159717,6241,1126,309,3920,401,68,27,20
159939,6501,1542,922,2753,217,67,50,19
159948,2349,259,80,1622,129,92,61,19
159966,6043,1102,397,3859,116,77,40,19
159993,8601,1970,319,4820,495,73,59,18
160010,1065,524,44,442,3,79,45,17
160038,8523,2068,477,4875,163,71,29,16
160065,802,271,93,312,0,71,100,7
160074,1191,211,71,799,0,64,100,14
160126,51,37,0,14,0,100,NA,9
160199,45,1,1,41,0,67,NA,11
160320,2078,523,383,1024,1,84,NA,20
160409,95,1,22,55,3,71,NA,6
160472,193,108,43,40,0,79,74,10
160481,2663,709,198,1443,8,65,34,22
160524,230,168,6,48,0,58,NA,25
160579,3446,749,186,2244,43,59,35,19
160597,112,111,0,1,0,25,50,20
160612,14426,2829,950,9132,296,73,54,20
160621,8279,7231,157,362,22,60,32,21
160630,2468,1905,190,146,64,52,33,13
160649,2951,2574,37,238,2,38,34,22
160658,15665,3908,876,8801,476,74,31,18
160667,5975,1786,270,3665,5,56,37,42
160755,13310,1455,1352,7467,1299,93,NA,7
160904,3218,2576,147,97,83,72,43,11
160959,358,2,15,246,77,85,NA,9
160977,1760,79,171,1060,172,91,NA,9
160995,504,32,17,389,0,25,NA,14
161004,1881,101,272,993,130,97,NA,9
161077,4754,401,146,3109,100,57,31,20
161086,2412,115,202,1321,269,94,NA,9
161138,2719,45,83,2161,16,56,40,19
161192,2489,33,94,2148,10,64,51,16
161208,32,0,1,25,3,100,NA,5
161217,4412,180,216,3457,44,60,44,16
161226,2100,48,90,1707,8,73,33,13
161235,1562,90,74,1177,81,89,100,21
161253,12029,245,535,9389,570,83,52,15
161299,971,28,58,772,7,82,NA,10
161341,2873,273,264,1753,218,58,38,30
161457,6573,350,154,4746,43,79,100,11
161484,843,11,28,727,24,48,33,12
161493,117,2,3,97,0,64,33,18
161509,475,6,33,363,0,72,NA,8
161518,1454,98,90,1053,0,75,NA,10
161527,263,13,6,235,0,84,81,16
161545,7900,853,375,5822,96,57,48,20
161554,7604,504,303,5860,107,74,61,14
161563,1635,53,16,1267,47,77,NA,20
161572,7165,481,815,5026,2,36,33,36
161581,805,29,29,617,4,61,34,12
161688,2762,321,126,2100,42,66,61,12
161767,11481,2210,1483,5369,241,69,50,17
161800,94,52,12,30,0,55,57,25
161855,34,32,1,0,0,88,75,25
161864,4375,2840,207,410,585,48,31,14
161873,3187,1154,174,1047,79,60,0,10
162007,6353,4942,346,316,201,68,31,15
162061,1065,376,79,358,45,77,0,9
162104,1749,191,157,1230,18,62,48,13
162122,5062,1564,507,2165,52,66,40,16
162168,2095,270,237,1351,21,63,50,16
162210,612,214,133,40,98,64,33,9
162283,2210,1834,94,39,141,66,30,12
162335,32,12,2,17,0,50,NA,11
162371,534,348,17,121,0,84,NA,12
162557,7293,1122,1332,3784,126,66,49,20
162584,4104,777,240,2184,637,69,0,13
162609,679,45,22,569,22,50,33,15
162654,1459,335,29,582,77,79,25,9
162690,5085,654,623,2887,30,68,54,17
162706,5067,858,407,3074,101,67,53,17
162760,2101,317,246,1112,149,68,NA,10
162779,8643,2402,1181,1902,565,69,49,14
162830,77,15,3,53,0,95,NA,15
162928,30210,2226,3037,9781,8152,98,NA,6
163028,1258,606,315,185,0,73,48,18
163046,4897,648,680,2973,97,87,100,12
163204,63012,17860,10329,18287,977,55,17,21
163268,13906,2998,1201,3782,2127,85,56,17
163286,41725,5060,4047,15209,4889,96,90,17
163295,1687,215,191,523,336,83,NA,9
163338,3177,2151,102,419,109,62,9,11
163347,354,317,9,12,0,48,NA,35
163408,101,50,50,1,0,56,55,25
163426,18835,4545,5650,3503,1940,75,51,18
163453,10739,7913,577,155,1035,73,56,18
163462,2408,437,354,1242,126,71,100,13
163532,449,0,0,407,42,80,NA,20
163541,229,209,18,2,0,51,53,25
163578,1788,523,185,660,46,73,NA,9
163657,11473,6636,2295,341,378,67,51,16
163815,35,12,5,17,0,86,100,25
163851,7025,951,536,4741,70,78,50,14
163912,1630,183,148,1118,10,86,NA,10
163976,583,6,49,369,77,83,NA,8
164076,19401,6318,2049,7756,354,83,56,14
164155,4474,293,664,2497,58,97,NA,8
164173,3684,1161,362,1756,32,79,NA,15
164216,923,81,94,614,22,84,NA,8
164270,2868,518,252,1602,207,76,NA,13
164313,2941,830,235,1561,40,66,53,13
164368,2008,29,62,61,1785,80,NA,10
164447,2037,405,485,877,102,57,50,16
164465,1914,170,264,696,254,97,NA,6
164492,1202,174,159,572,46,60,NA,12
164535,47,22,9,11,0,33,NA,10
164562,2037,120,257,1437,48,84,NA,11
164580,3932,184,529,1088,1313,95,NA,15
164614,43,2,3,38,0,33,0,6
164632,2605,295,481,1393,11,73,NA,8
164739,5333,234,681,2753,853,93,NA,12
164748,8369,525,1040,3078,2697,89,60,9
164775,1694,123,239,1068,8,57,40,10
164872,853,48,122,329,208,75,100,9
164924,15432,836,1685,8539,1628,96,NA,10
164988,37737,1929,3579,12524,9910,95,NA,10
165015,5205,280,422,2015,1280,87,100,10
165024,9727,1041,953,6586,122,75,42,17
165033,6950,897,1063,3704,0,54,44,16
165060,146,40,8,79,0,88,NA,7
165112,9876,2313,2910,1740,722,67,46,21
165167,1835,331,732,495,73,100,50,12
165194,3260,372,475,2057,0,69,54,12
165255,174,6,11,133,0,95,89,12
165334,3925,164,365,1650,1369,86,NA,8
165529,1994,289,262,1137,33,66,0,12
165574,1092,123,135,685,25,68,NA,15
165608,17,2,2,13,0,67,100,5
165635,241,45,97,75,0,82,NA,20
165644,60,13,3,35,0,57,NA,3
165662,5263,356,674,2860,687,87,NA,14
165671,1983,155,353,1236,20,79,NA,13
165699,4394,105,339,3544,54,84,0,13
165750,97,14,20,51,0,85,83,12
165802,1652,170,275,354,164,55,NA,14
165820,5892,616,736,3747,226,69,0,11
165866,4002,554,858,2071,73,71,33,12
165884,744,247,265,96,1,50,NA,10
165936,1595,67,160,1009,125,84,33,10
165981,1689,98,237,1168,0,63,57,10
166018,844,61,109,522,48,78,NA,13
166027,30259,1880,2770,9826,8013,98,NA,7
166054,274,5,5,215,4,71,NA,7
166124,3126,146,399,2121,117,95,NA,9
166133,4200,301,1333,2088,43,62,49,15
166391,1668,177,206,969,64,70,NA,12
166452,2557,195,333,1400,63,72,33,10
166489,317,11,24,93,173,86,NA,4
166498,66,6,16,37,0,92,100,13
166513,16598,1478,2431,8010,1001,84,49,17
166629,31726,1387,2691,16730,4505,92,45,17
166638,15575,2421,2759,5102,1628,70,46,15
166647,4578,700,1173,1862,141,56,50,16
166656,5945,618,722,2106,866,74,100,9
166674,1989,88,297,1071,91,89,100,9
166683,11886,528,1041,2647,3455,99,NA,3
166692,1488,21,85,1187,21,87,NA,13
166805,44,12,10,18,0,80,0,12
166823,5574,1898,705,2332,39,63,47,12
166850,5862,279,633,4175,119,79,NA,13
166887,9374,817,1760,4251,506,64,41,21
166911,227,11,29,158,0,91,0,8
166939,2275,123,236,1197,430,89,NA,9
166957,3694,378,890,2057,7,63,44,16
167039,15,5,1,7,0,69,NA,12
167057,853,13,38,236,414,88,NA,5
167260,1392,94,145,1026,34,72,NA,15
167288,896,67,59,642,10,76,0,8
167297,155,10,6,110,3,90,NA,12
167312,5743,536,2033,2119,7,61,45,16
167358,32553,1208,2322,10006,11530,97,NA,16
167376,4721,268,2309,1680,98,61,50,19
167394,1268,162,306,569,21,76,NA,11
167525,3022,725,312,1260,146,60,54,22
167534,7811,1290,1978,3207,45,62,50,16
167598,2517,179,348,624,4,79,NA,9
167631,2044,935,446,113,167,36,43,14
167729,6230,490,1442,3402,246,75,65,12
167783,4666,433,501,2127,199,85,100,9
167792,314,15,15,104,91,77,NA,6
167835,2857,142,341,1493,371,94,NA,8
167871,260,90,40,112,5,71,75,7
167899,2599,212,275,1771,95,81,NA,11
167905,5447,802,2160,1644,51,63,45,18
167987,7968,1281,873,4048,884,64,36,16
167996,2674,156,208,2022,69,84,NA,12
168005,6356,528,856,3198,848,75,60,15
168032,23,4,1,17,0,55,100,12
168148,13599,857,1313,5813,2001,95,NA,10
168218,2407,199,332,714,316,96,NA,7
168227,4191,390,653,2277,196,84,0,17
168254,3674,215,418,2180,283,74,100,12
168263,4588,293,685,3031,53,74,43,17
168281,1785,92,142,1246,79,82,NA,11
168342,2164,128,299,993,224,97,NA,6
168421,7584,194,587,4198,1160,94,67,13
168430,5745,518,1060,3303,116,78,75,16
168528,1765,104,106,1080,107,65,NA,16
168546,1308,202,165,703,69,71,NA,11
168555,26,0,0,24,0,74,50,8
168591,1197,69,43,910,65,85,NA,14
168607,1581,22,53,1390,0,50,NA,15
168740,2940,556,593,645,692,83,50,10
168786,1157,33,107,850,49,78,100,10
168847,3955,438,241,2850,12,66,17,9
168883,2149,48,68,1821,0,59,29,18
168892,97,12,4,61,0,92,25,13
169080,3681,197,177,2514,498,87,NA,13
169187,93,13,5,63,0,67,100,4
169248,14488,1156,726,9747,1659,75,32,16
169275,6718,1294,385,3648,18,60,47,19
169284,259,47,40,130,0,73,57,12
169327,1004,277,33,557,39,66,0,18
169363,1135,99,74,671,45,45,100,21
169442,1433,194,95,671,131,82,75,10
169479,4815,689,437,2814,144,82,30,18
169503,225,90,20,102,4,76,NA,20
169521,8397,868,732,6079,47,62,45,16
169576,124,113,2,4,0,100,NA,14
169655,1417,219,257,574,0,72,NA,25
169716,5587,486,378,2412,1377,83,68,12
169761,643,409,5,147,0,51,NA,21
169798,12631,2117,1110,7305,703,69,38,14
169813,38,29,0,6,0,100,NA,19
169910,9959,945,658,7256,141,78,64,15
169974,1183,50,180,835,0,64,53,24
169983,1466,76,65,1024,117,94,NA,11
169992,882,6,27,749,4,64,54,15
170000,1017,207,104,564,7,65,50,15
170037,1695,155,117,1140,67,78,NA,15
170055,12468,1302,2516,7183,58,59,50,19
170082,22011,1683,1757,16334,625,76,48,15
170091,210,62,8,115,3,49,33,14
170286,1792,0,0,0,0,97,100,8
170301,3395,130,281,2601,91,88,NA,9
170532,1166,65,198,713,58,85,0,10
170541,6334,816,579,3994,111,64,50,14
170550,4036,404,368,2786,16,62,41,9
170587,1905,41,61,1542,0,61,47,17
170611,70,15,5,42,0,90,NA,16
170620,2937,327,439,1625,55,84,54,17
170639,1567,41,31,1105,110,79,75,13
170657,9821,996,966,6590,81,70,51,16
170675,3693,575,104,1629,874,78,100,11
170736,50,2,0,44,0,88,91,11
170790,16300,2525,957,10128,277,61,56,24
170806,2124,326,95,1342,206,72,20,11
170967,1193,166,59,750,35,60,0,13
170976,52855,2688,5218,23025,8667,97,80,11
171012,176,152,7,6,0,50,NA,33
171100,52089,3364,3477,33416,4419,90,65,17
171128,7403,85,210,5528,718,89,50,13
171137,8104,645,518,4654,963,82,40,16
171146,6529,970,370,4207,155,78,47,14
171155,3692,107,215,2999,15,64,38,28
171225,2210,69,125,1502,0,65,48,15
171234,1751,23,113,1352,0,57,55,13
171304,3617,332,355,2630,17,69,34,18
171395,1613,46,10,1360,3,66,43,15
171456,7409,170,314,6089,82,78,63,18
171483,3253,47,165,2438,6,84,NA,13
171492,2409,210,172,1664,103,79,68,14
171535,15287,3305,1038,7415,907,56,47,23
171571,15768,1495,879,10570,720,78,43,17
171599,979,176,68,649,2,61,NA,17
171775,37,14,3,19,0,33,40,9
171881,161,47,19,70,8,59,100,9
171988,135,45,19,47,0,44,NA,45
171997,237,171,7,25,1,49,NA,47
172015,116,46,8,48,1,36,NA,39
172033,351,4,35,185,12,100,NA,7
172051,6822,575,394,5110,224,78,25,16
172264,1781,235,164,1046,0,70,0,14
172291,3317,169,189,2524,24,60,54,17
172307,2000,256,21,1408,0,57,34,17
172334,2441,232,117,1587,48,77,100,12
172422,118,13,2,93,0,80,NA,5
172495,274,12,29,198,0,53,NA,13
172617,11133,1653,916,6330,291,64,56,19
172635,11887,6907,499,3015,149,54,38,26
172644,23803,4019,1732,12662,1313,83,43,14
172671,1120,30,128,890,2,68,46,12
172680,86,4,9,68,0,86,100,13
172699,16744,1319,1458,11030,1159,81,64,16
172866,56,4,5,26,0,0,NA,8
172918,3281,76,140,2520,18,77,59,22
172954,1970,366,150,1178,4,62,52,19
172963,8486,1132,560,4873,46,58,46,26
173045,3249,833,405,1152,94,72,0,14
173063,3959,212,499,2676,32,75,50,20
173115,978,143,46,594,8,74,56,16
173124,4072,139,166,3183,70,73,29,18
173142,899,23,75,617,138,72,NA,12
173160,3603,253,250,2654,16,86,33,14
